popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,popularity_artists,Cluster,PCA1,PCA2
32,226040,1,0.769,0.654,5,-6.598,0,0.0479,0.0936,0.0,0.112,0.555,130.006,4,16736.0,35,0,1.5946205176622537,-0.22913534593133875
7,655870,0,0.369,0.325,0,-10.346,1,0.0313,0.721,9.56e-05,0.12,0.324,98.417,4,24271.0,25,3,-1.2591776589621126,-2.549776132066259
0,398095,0,0.804,0.835,5,-7.588,0,0.0538,0.000154,0.14,0.0669,0.503,125.997,4,2947.0,15,0,1.9921196740386158,-0.9907595306036968
13,138200,0,0.53,0.911,10,-11.095,0,0.0642,0.123,0.919,0.412,0.933,89.813,4,27675.0,46,2,0.6710308340130954,-0.10685891818236752
49,222067,0,0.559,0.734,10,-5.647,1,0.0353,0.556,0.0,0.0872,0.792,131.439,4,107655.0,45,0,1.2244701098855189,-0.4724752519425372
36,71760,0,0.582,0.492,0,-13.095,1,0.747,0.336,0.0,0.527,0.387,111.42,3,613060.0,90,1,-0.882697286001454,2.1630575599159663
0,210347,0,0.342,0.582,8,-3.161,1,0.0323,0.862,0.0,0.201,0.511,78.044,3,2376.0,18,3,-0.36912292748007297,-0.719464642629576
16,160000,1,0.584,0.547,7,-8.502,0,0.382,0.655,1.64e-06,0.134,0.56,83.917,4,5076597.0,92,3,-0.39830472125332206,0.775128333348655
28,255707,0,0.48,0.537,2,-6.432,1,0.0261,0.172,0.0,0.18,0.288,99.605,3,65701.0,47,3,0.24391852430581,-1.0875097911461842
14,160400,0,0.558,0.458,2,-7.368,1,0.0253,0.799,0.0526,0.138,0.636,86.601,4,1106.0,30,3,-0.4876056982424226,0.0037469001736492743
41,293067,1,0.795,0.456,2,-6.064,1,0.04,0.231,0.0,0.228,0.375,125.261,4,2701496.0,84,0,0.8243952348296166,-0.3401601720389419
41,215053,0,0.413,0.948,11,-3.596,0,0.0955,0.0154,0.0,0.0536,0.678,184.924,4,16372.0,32,0,2.5884378733036932,-1.4865507953713855
10,178400,0,0.494,0.614,7,-7.278,1,0.0321,0.872,0.73,0.248,0.947,125.489,4,233.0,11,2,-0.22297235763668724,-0.6233421443660018
36,67293,0,0.567,0.705,2,-9.925,0,0.922,0.786,0.0,0.687,0.766,64.835,3,613060.0,90,1,-0.6217745500040516,3.626142887176271
30,197000,0,0.702,0.86,3,-6.77,1,0.0631,0.207,0.0,0.0788,0.901,101.388,4,26856.0,36,0,2.0242119077925977,0.3115785922259469
21,259680,0,0.461,0.444,9,-7.982,1,0.0333,0.829,0.000421,0.0835,0.344,123.611,5,9577.0,32,3,-0.8167316039563801,-1.2219812488721638
32,194240,0,0.656,0.512,2,-9.209,0,0.0333,0.0728,0.0,0.382,0.514,124.896,4,86871.0,53,0,0.7152708704414368,0.09543165095819933
24,183067,0,0.563,0.237,11,-19.619,0,0.0422,0.905,0.00661,0.113,0.54,80.996,4,9914.0,40,3,-2.5005397789331307,0.20046842192917835
47,163387,0,0.439,0.359,1,-10.609,0,0.0845,0.489,0.0,0.107,0.0665,166.985,4,6238.0,43,3,-1.0228503811267298,-1.4788373819134668
42,172362,0,0.735,0.735,0,-6.215,1,0.0642,0.496,3.49e-05,0.311,0.967,147.917,4,22204.0,47,0,1.7993964808888705,0.7186288401405263
45,210440,0,0.891,0.447,4,-8.785,0,0.0565,0.437,1.26e-05,0.324,0.903,130.004,4,25170.0,61,0,1.0503313433711914,1.1217273511132722
41,187021,0,0.808,0.563,6,-7.275,0,0.158,0.206,2.26e-05,0.111,0.642,94.036,4,44930.0,54,0,1.038293604764755,0.6516192935813839
37,309427,0,0.792,0.572,8,-4.804,1,0.0359,0.55,0.0,0.158,0.858,135.798,4,447068.0,64,0,1.4994311302943086,0.015998484449364265
2,145533,0,0.583,0.157,7,-17.169,1,0.0353,0.922,0.00179,0.107,0.306,110.186,3,968.0,25,3,-2.5551937751369915,-0.18063789855650889
13,170427,0,0.462,0.378,0,-10.718,1,0.0318,0.582,0.204,0.0321,0.503,113.371,4,4361.0,38,3,-0.9782517401056942,-0.9550700170178922
35,72240,0,0.563,0.54,5,-12.617,0,0.885,0.601,0.0,0.2,0.709,93.251,4,613060.0,90,1,-0.8307088081300436,2.378900889624695
21,46227,0,0.441,0.256,5,-12.234,1,0.0381,0.523,0.912,0.104,0.2,120.543,4,650259.0,68,2,-2.3806345095677246,-1.587424897364544
