id_songs,name_song,popularity_songs,duration_ms,explicit,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists
02aBySAXl262gB4AHBmq3L,You Made Me Love You,0,171400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.54,0.323,0,-10.095,1,0.174,0.994,0.0506,0.111,0.698,196.428,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0Cegp1M73Zikev8jGPPyzH,Lonesome Blues,0,182200,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.593,0.191,10,-12.792,1,0.0404,0.987,0.0,0.093,0.318,83.735,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0CgoAhPQKDJQW5ov00Mxne,Irish Black Bottom,1,158467,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.725,0.355,2,-13.116,0,0.0734,0.873,4.24e-06,0.122,0.917,99.223,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0Pj6DPJRsOM9frqT2O8rUz,Big Fat Ma and Skinny Pa,3,178000,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.593,0.343,3,-10.829,1,0.29,0.995,0.15,0.675,0.769,172.958,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0SdChJSAr18N8wCajBRzpC,Put 'Em Down Blues,0,192307,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.691,0.404,7,-10.591,1,0.0938,0.922,0.0135,0.175,0.87,101.211,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0X5aUquvKrddA3T7xShvc7,Muskrat Ramble,1,150133,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.673,0.342,8,-10.164,1,0.201,0.982,0.616,0.071,0.844,184.182,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0cylmIi6YDuqssX8LzqQz5,Struttin' with Some Barbecue - 78 rpm Version,1,183947,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.732,0.327,8,-7.941,1,0.125,0.932,0.863,0.0481,0.885,95.97,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0dbJUSdNdbEksdlXpltrj7,Big Fat Ma And Skinny Pa,0,178000,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.593,0.343,3,-10.829,1,0.29,0.995,0.15,0.675,0.769,172.958,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0i5ijtofkYcrTkGZNgVgFX,West End Blues,0,198507,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.595,0.191,3,-13.623,1,0.0553,0.971,0.533,0.0881,0.338,83.579,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0m6fo6YJLH3traKBAdgkOf,Skid-Dat-De-Dat,0,182400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.668,0.151,0,-13.342,1,0.0482,0.968,0.0224,0.0851,0.609,122.072,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0oTZYNnJNF9UR8Df7qe4KX,Don't Jive Me,1,166867,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.615,0.354,10,-12.111,1,0.0781,0.93,0.805,0.296,0.936,175.154,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
0uOUagppEaXLZeRMVf0CQf,Cornet Chop Suey - in Eb,1,195853,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.56,0.286,3,-9.316,1,0.149,0.995,0.59,0.134,0.725,170.478,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
144bl4trI7TCSotGEHZjXl,Georgia Grind,1,158360,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.816,0.111,7,-16.78,1,0.0789,0.996,0.136,0.36,0.564,133.454,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
18Clqlyl9tZWS1B95t2MZw,Skip the Gutter,2,187040,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.664,0.175,3,-14.673,1,0.0851,0.944,0.734,0.107,0.539,121.919,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
18uOEfBMwUaekbnvDcSSeC,Irish Black Bottom,0,158467,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.728,0.355,9,-13.116,0,0.0728,0.872,4.23e-06,0.122,0.919,99.269,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1CzRAUzw2xpkng489L63Y9,My Heart,1,142907,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.696,0.463,0,-7.236,0,0.097,0.985,0.144,0.089,0.825,97.808,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1HB4ZjYcQwBNBZ2pKBEIhw,The Last Time,0,207413,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.628,0.267,0,-10.468,1,0.0846,0.93,0.03,0.138,0.839,157.093,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1KviVOomyinQdpERKjUMLY,Once In a While,3,195773,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.769,0.35,7,-8.633,1,0.0644,0.862,0.837,0.0439,0.73,100.933,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1LUThITCz9td2SNvTFkJbD,Who'sit,1,175507,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.716,0.173,3,-16.527,0,0.0546,0.996,0.917,0.118,0.645,98.769,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1NwJEAcFd716q07GxEsSaM,Heebie Jeebies,1,171733,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.669,0.321,1,-10.675,1,0.104,0.983,2.39e-05,0.144,0.598,164.499,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1PqneRiu0RDisshJ62Wdza,Sugar Foot Strut,3,199000,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.615,0.364,3,-11.64,1,0.44,0.96,0.114,0.0817,0.894,182.964,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1TZ3AAWuCHRoHqbHCO2EII,I'm Gonna Gitcha,0,162560,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.552,0.354,2,-11.332,0,0.12,0.949,2.5e-05,0.162,0.904,202.05,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1VQXwB8heRQVJnXVp2OIBl,Basin Street Blues,0,194867,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.581,0.137,10,-14.072,1,0.049,0.825,4.63e-05,0.872,0.361,109.719,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1YcnOnBz0DYwKeCI0mGsCn,Who'sit,0,163600,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.727,0.347,0,-10.413,1,0.0393,0.993,0.696,0.0718,0.868,106.336,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1YobXiCCdnlBVzezl5nAt0,"Come Back, Sweet Papa",3,151960,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.644,0.123,11,-18.648,1,0.394,0.995,0.858,0.218,0.787,189.67,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1bkRIT0gCfJFdZuj4Zc8xX,Basin Street Blues,0,194867,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.581,0.137,10,-14.072,1,0.0489,0.825,4.65e-05,0.872,0.361,109.721,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1eV1AOW0I6VkD5snXEje5y,Struttin' With Some Barbecue - 78 rpm Version,0,183947,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.731,0.327,8,-7.941,1,0.125,0.932,0.863,0.0481,0.884,95.973,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1ez6JtOT8nwwqMLcHJ3cQf,Hotter Than That,3,182333,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.794,0.431,3,-9.439,1,0.0638,0.885,0.444,0.22,0.927,107.707,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1hFt0r4WM5IGAUFZDkb5gv,Muskrat Ramble,1,150133,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.668,0.342,8,-10.164,1,0.213,0.982,0.616,0.071,0.849,183.842,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1k4xhU1UoTGs2lYsA7xq4J,I'm Gonna Gitcha,1,173760,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.568,0.156,11,-16.906,1,0.317,0.996,0.734,0.209,0.8,186.689,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
1tfqyY25BGDrwTfpmLrdqH,My Heart,1,142907,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.696,0.464,0,-7.236,0,0.0964,0.985,0.145,0.0904,0.825,97.808,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
21SeoP92MPQ0ClKml6QzHQ,Cornet Chop Suey - in Eb,1,195853,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.559,0.286,3,-9.316,1,0.15,0.995,0.583,0.134,0.725,170.76,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
24asMw9J7g3UIH3q7KVLNZ,Gut Bucket Blues,2,159867,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.574,0.308,0,-9.597,1,0.0509,0.988,2.4e-05,0.0786,0.739,146.726,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
25UjovmA63gKPwWUB8XEcZ,Savoy Blues,1,204947,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.795,0.292,7,-9.98,1,0.047,0.952,0.743,0.072,0.729,128.495,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
29735iAeYhkpYnVAURWpSa,Heebie Jeebies,1,181600,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.686,0.127,7,-17.711,1,0.0818,0.996,0.372,0.112,0.592,156.359,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
29WsW4RtGChMzxBHEIACUd,Gut Bucket Blues,1,159867,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.573,0.306,0,-9.597,1,0.0513,0.988,3.19e-05,0.0786,0.738,146.726,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2MGAX4YNpUNhJPJQaX3fK1,I'm Gonna Gitcha,0,162560,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.552,0.354,2,-11.332,0,0.12,0.949,2.51e-05,0.162,0.904,201.978,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2QIDcdAAd6C8k9AgVuNSAn,Georgia Grind,0,151560,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.733,0.209,8,-14.649,1,0.0603,0.908,0.0,0.178,0.7,140.38,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2QV4Wt6V1a0HqhPjUwZ3eU,Big Butter And Egg Man,3,177240,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.65,0.297,7,-10.638,1,0.0856,0.993,0.0394,0.166,0.871,99.257,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2Sua8XU0sXWeyhruo8oETZ,Two Deuces,2,176107,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.713,0.207,5,-12.651,1,0.115,0.941,0.218,0.0621,0.47,83.828,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2SyMmPxIOfC7CRvtauEgyT,Don't Jive Me,2,166867,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.615,0.354,10,-12.111,1,0.0778,0.931,0.796,0.296,0.935,175.153,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2Vd7UNAVEEVeRFzrjLBdgv,You Made Me Love You,1,171400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.717,0.322,0,-10.095,1,0.0833,0.994,0.0506,0.111,0.687,97.95,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2WhKsjXP6Vu4LaoWBqBqwa,I'm Not Rough,3,181640,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.633,0.388,8,-8.651,1,0.162,0.811,0.408,0.114,0.539,114.687,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2bMJhiF3lMu8AjChdoYtoh,Sweet Little Papa,0,163093,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.796,0.344,0,-10.067,1,0.0952,0.988,0.844,0.106,0.889,94.343,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2dgcrAMs7Ee6JoPTsM4ftY,Ory's Creole Trombone,3,182440,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.704,0.518,5,-8.33,1,0.112,0.96,0.749,0.762,0.961,102.646,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2frTwRplI1ks9gQzfUfAAJ,A Monday Date,0,191400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.805,0.311,0,-12.564,1,0.478,0.962,0.00223,0.151,0.697,117.439,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2jlrXcvM8GhZbhknv5j3e4,Fireworks,0,187160,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.748,0.361,8,-11.349,1,0.1,0.98,0.788,0.0581,0.876,117.609,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2qblOG85lrkLbA6XWc5nYH,Big Butter And Egg Man,0,177240,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.65,0.297,7,-10.638,1,0.0856,0.993,0.0394,0.166,0.871,99.257,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
2vLXGWaTyjbixfnSpHzZYk,Savoy Blues,4,204933,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.791,0.285,7,-9.957,1,0.0466,0.953,0.644,0.062,0.713,128.434,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
35lsIiMqNCjUy6pf3zGpYp,Two Deuces,0,176107,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.713,0.207,5,-12.651,1,0.115,0.941,0.218,0.0621,0.47,83.828,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
394bo5sLKhjD5sD9gxZa5l,Fireworks,0,187160,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.749,0.361,8,-11.349,1,0.101,0.98,0.792,0.0581,0.876,117.609,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
3FLUmJit1F10SUf6NxDOid,Sunset Cafe Stomp,3,162733,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.819,0.371,5,-9.272,1,0.0855,0.992,0.0318,0.0987,0.947,106.524,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
3G2ioNaqXW8RXtlhSD1zHp,Muskrat Ramble,4,157533,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.686,0.216,7,-14.856,1,0.0959,0.996,0.901,0.0595,0.882,174.4,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
3M6NCkKxQhCDqSeJTkMpIK,You Made Me Love You,3,171400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.54,0.323,0,-10.095,1,0.174,0.994,0.0506,0.111,0.698,196.428,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
3UNkbjkMhHIw4gD2sHbhm6,Jazz Lips,3,179640,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.807,0.349,5,-12.433,1,0.0906,0.936,0.218,0.154,0.962,107.182,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
3kLDdVkTTvOIfGVC7H2mZS,Got No Blues,0,204013,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.686,0.269,10,-9.795,1,0.308,0.918,0.793,0.0702,0.831,143.918,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
3rBPc0Urf2zTXlQLwgRS7L,Lonesome Blues,3,182200,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.593,0.191,10,-12.792,1,0.0404,0.987,0.0,0.093,0.318,83.735,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
408StClkoqu29RGf0EB4rU,A Monday Date,2,191400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.805,0.311,0,-12.564,1,0.478,0.962,0.00223,0.151,0.697,117.439,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
42MnRzri5dliswA7QQQjTy,Lonesome Blues,1,182200,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.581,0.191,0,-12.792,0,0.04,0.987,0.0,0.093,0.317,83.488,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4686b3qIZThGSBAvRdXkY1,Jazz Lips,0,179640,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.807,0.349,5,-12.433,1,0.0906,0.936,0.218,0.154,0.962,107.182,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
49CWj559WpPhLTPOCaezp9,Ory's Creole Trombone,1,182453,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.709,0.52,5,-8.295,1,0.12,0.956,0.786,0.769,0.961,101.64,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4C0h070xMzMAAayItxQxWM,Once In A While,0,195787,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.543,0.35,7,-8.597,1,0.117,0.858,0.859,0.042,0.747,201.651,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4EPalYeKyjPunNP28Fu38q,You're Next,0,194600,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.626,0.227,8,-11.831,1,0.0581,0.985,0.0212,0.119,0.494,126.859,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4PVdRe1B6UVsF6c5WNZpWS,The Last Time,0,207413,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.628,0.267,0,-10.468,1,0.0846,0.93,0.0261,0.138,0.839,157.093,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4R4Lr1FKQPGf0thL1ihXng,Skip The Gutter,0,187040,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.664,0.175,3,-14.673,1,0.0851,0.944,0.734,0.107,0.539,121.919,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4UrrnH02uRio9VJaOX2aAZ,Droppin' Shucks,2,183133,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.613,0.114,4,-17.569,1,0.184,0.996,0.829,0.247,0.629,163.646,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4ZjGq9q2TiHigqFQKcLR9e,Sweet Little Papa,3,163093,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.796,0.344,0,-10.067,1,0.0952,0.988,0.844,0.106,0.889,94.343,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4hEGKLNvBrlEbcbUYZz3Oo,Oriental Strut,1,179293,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.54,0.254,5,-11.859,1,0.0823,0.995,0.496,0.174,0.473,183.916,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4mFjn9k4OAa8YNGB18puZw,Cornet Chop Suey - in Eb,2,195600,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.554,0.286,3,-9.324,1,0.159,0.995,0.494,0.127,0.721,175.793,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4nDMHx3mYU3vgFaLQeXwRR,Two Deuces,1,176107,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.717,0.207,5,-12.651,1,0.11,0.941,0.218,0.0621,0.47,84.605,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4nb4FeCt50qAQEYJ5CxqU7,Put 'Em Down Blues,3,192293,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.69,0.408,7,-10.568,1,0.112,0.925,0.0193,0.186,0.876,102.519,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4p9bwOKIHYmD9cdvziVce5,Irish Black Bottom,3,158467,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.728,0.355,9,-13.116,0,0.0728,0.872,4.23e-06,0.122,0.919,99.269,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4uNDFRsXeOkJsG1ioN6twR,Yes! I'm in the Barrel,1,155973,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.73,0.277,5,-9.915,1,0.0858,0.995,0.0015,0.107,0.746,155.128,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4xCcbPHSFXNAosOT8nbPPJ,The King of the Zulus,1,182733,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.596,0.258,11,-9.763,0,0.214,0.994,0.445,0.409,0.57,168.699,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4xtbUCnNwcHBl8vsvUi0v6,My Heart,2,149160,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.625,0.366,11,-13.557,0,0.056,0.995,0.741,0.0728,0.939,94.231,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
4xvUz4ZqJbqAAAo1hK6k1X,Don't Forget To Mess Around,0,181933,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.634,0.335,5,-11.135,0,0.0646,0.992,0.0124,0.0919,0.774,101.381,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
55ZpCDSCgjM9GymoZhP9xF,Big Fat Ma and Skinny Pa,0,186400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.591,0.149,2,-18.048,1,0.195,0.995,0.846,0.319,0.703,160.728,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
59zYv303bHQxFzlmXWDlxa,I'm Gonna Gitcha,4,162560,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.552,0.354,2,-11.332,0,0.12,0.949,2.51e-05,0.162,0.904,201.978,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5CFfqY8zmfDpOSqSULh1u5,Struttin' with Some Barbecue - 78 rpm Version,3,183933,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.748,0.325,8,-7.899,1,0.141,0.934,0.899,0.0497,0.887,95.987,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5Hcg6lwqB55qKY9XStZjk2,Savoy Blues,0,204947,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.799,0.291,7,-9.98,1,0.0465,0.952,0.745,0.072,0.727,128.594,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5MiZG7ROa75E84iaXNHlnv,Sugar Foot Strut,0,199000,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.615,0.364,3,-11.639,1,0.439,0.96,0.113,0.0817,0.894,182.977,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5TE5vMO0hnFoNpHwWPbWc1,Basin Street Blues,3,194867,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.581,0.137,10,-14.072,1,0.0489,0.825,4.65e-05,0.872,0.361,109.721,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5TGOMmJWlgCHIb4q6bXXjt,Fireworks,2,187160,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.748,0.361,8,-11.349,1,0.1,0.98,0.788,0.0581,0.876,117.609,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5V0yF0gsh2iupNlOfgp8Tk,The Last Time,3,207400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.632,0.264,0,-10.455,1,0.0893,0.928,0.0326,0.139,0.829,158.244,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5aMrPuvH7xXg7wncoAH2hm,Skip the Gutter,0,187040,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.664,0.176,3,-14.673,1,0.0848,0.944,0.735,0.107,0.54,121.929,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5c9M2WBUTyUXrDN4Yrx7WL,West End Blues,1,198507,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.595,0.189,3,-13.621,1,0.056,0.971,0.513,0.0881,0.338,83.579,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5cw77MOz8W4x6uD9eFbR1V,You're Next,1,203400,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.622,0.1,4,-18.025,0,0.0748,0.996,0.692,0.0858,0.452,119.484,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5dM1OSxjfV1AosigmADvm0,Sunset Cafe Stomp,0,162733,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.815,0.371,5,-9.272,1,0.0837,0.992,0.0328,0.0987,0.947,106.508,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5gMFh4lraF1XCYruow1cAi,Cornet Chop Suey,1,175027,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.628,0.278,5,-9.357,1,0.144,0.994,0.135,0.0617,0.77,97.268,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5kI93g1GE6lkuA6v9fz7er,Yes! I'm in the Barrel,2,163107,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.751,0.133,1,-16.975,0,0.0899,0.996,0.139,0.128,0.765,147.306,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5lNlAtCqd9OwglGZ255S8e,The King of the Zulus,1,193933,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.692,0.0833,10,-18.284,0,0.115,0.995,0.605,0.197,0.492,78.869,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5sgPU8IJDicoO7qbHdxdff,Yes! I'm In The Barrel,1,155973,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.729,0.277,5,-9.915,1,0.0859,0.995,0.0015,0.107,0.746,155.109,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5yCnkujHSVmVSoPraRfSDB,Big Butter And Egg Man,0,177240,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.65,0.297,7,-10.638,1,0.0855,0.993,0.0391,0.166,0.871,99.256,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
5z72odyD2CWyamqjTqUaQj,Sweet Little Papa,0,163093,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.796,0.344,0,-10.067,1,0.0952,0.988,0.844,0.106,0.889,94.343,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
62IjSk1ICXHSMZrkgRrTeE,King Of The Zulus,0,182733,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.595,0.258,2,-9.763,1,0.214,0.994,0.445,0.409,0.571,168.996,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
64j5LtY9ob7tVYmn2bGXw9,Got No Blues,3,204000,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.686,0.271,10,-9.884,1,0.301,0.921,0.83,0.0696,0.841,142.565,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
64tCOcGnwZdXC3nMLgFozQ,Don't Forget To Mess Around,0,193627,0,0t4VVR2T9Sb0z3NdDdEU6S,1925,0.562,0.173,7,-15.913,1,0.254,0.996,0.78,0.0872,0.713,184.848,4,21786.0,['new orleans jazz'],Louis Armstrong & His Hot Five,34
